             0.219200000000000	          	      0x55
             0.230760000000000	      0xE6	          
             0.232840000000000	      0xD6	          
             0.246200000000000	      0x60	          
             1.187960000000000	          	      0x55
             1.199460000000000	      0xE6	          
             1.211140000000000	      0xD6	          
             1.223220000000000	      0x60	          
             2.156720000000000	          	      0x55
             2.168140000000000	      0xE6	          
             2.180040000000000	      0xD6	          
             2.191500000000000	      0x60	          
             2.462600000000000	          	      0x94
             2.469320000000000	          	      0xC0
             2.476020000000000	          	      0x80
             2.499860000000000	          	      0xC0
             2.506580000000000	          	      0x80
             2.608640000000000	          	      0x90
             2.615340000000000	          	      0xC0
             2.622060000000000	          	      0x80
             2.646800000000000	          	      0xC0
             2.653500000000000	          	      0x80
             3.637300000000000	          	      0x55
             3.648500000000000	      0xE6	          
             3.650600000000000	      0xD6	          
             3.664160000000000	      0x60	          
             3.798520000000000	          	      0x94
             3.805240000000000	          	      0xC0
             3.811960000000000	          	      0x80
             3.838500000000000	          	      0xC0
             3.845220000000000	          	      0x80
             3.911000000000000	          	      0x90
             3.917720000000000	          	      0xC0
             3.924440000000000	          	      0x80
             3.947340000000000	          	      0xC0
             3.954060000000000	          	      0x80
             4.938640000000000	          	      0x55
             4.949060000000000	      0xE6	          
             4.960960000000000	      0xD6	          
             4.972640000000000	      0x60	          

             5.003800000000000	          	      0x94
             5.010520000000000	          	      0xC0
             5.017240000000000	          	      0x80
             5.041500000000000	          	      0xC0
             5.048220000000000	          	      0x80
             5.227260000000000	          	      0x90
             5.233980000000000	          	      0xC0
             5.240720000000000	          	      0x80
             5.264640000000000	          	      0xC0
             5.271360000000000	          	      0x80

             6.208160000000000	          	      0x94
             6.214880000000000	          	      0xC0
             6.221600000000000	          	      0x80
             6.244300000000000	          	      0xC0
             6.251020000000000	          	      0x80
             6.432140000000000	          	      0x90
             6.438840000000000	          	      0xC0
             6.445560000000000	          	      0x80
             6.467440000000000	          	      0xC0
             6.474160000000000	          	      0x80

             7.400000000000000	          	      0x94
             7.406700000000000	          	      0xC0
             7.413420000000000	          	      0x80
             7.436000000000000	          	      0xC0
             7.442720000000000	          	      0x80
             7.669940000000000	          	      0x90
             7.676660000000000	          	      0xC0
             7.683380000000000	          	      0x80
             7.708340000000000	          	      0xC0
             7.715040000000000	          	      0x80

             8.476559999999999	          	      0x94
             8.483280000000001	          	      0xC0
             8.490000000000000	          	      0x80
             8.513840000000000	          	      0xC0
             8.520560000000000	          	      0x80
             8.792820000000001	          	      0x90
             8.799540000000000	          	      0xC0
             8.806260000000000	          	      0x80
             8.829280000000001	          	      0xC0
             8.836000000000000	          	      0x80
             9.614179999999999	          	      0x94
             9.620880000000000	          	      0xC0
             9.627599999999999	          	      0x80
             9.651120000000001	          	      0xC0
             9.657819999999999	          	      0x80
             9.964700000000001	          	      0x90
             9.971420000000000	          	      0xC0
             9.978140000000000	          	      0x80
            10.005080000000000	          	      0xC0
            10.011799999999999	          	      0x80
            10.995600000000000	          	      0x55
            11.007580000000001	      0xE6	          
            11.019040000000000	      0xD6	          
            11.030939999999999	      0x60	          
            11.964140000000000	          	      0x55
            11.976060000000000	      0xE6	          
            11.987740000000001	      0xD6	          
            11.999420000000001	      0x60	          
            12.883220000000000	      0xBD	          
            12.900380000000000	          	      0xBC
            13.879920000000000	          	      0x55
            13.893840000000001	      0xE6	          
            13.905720000000001	      0xD6	          
            13.917400000000001	      0x60	          
