             0.001160000000000	          	      0x80
             0.026020000000000	          	      0xC0
             0.032740000000000	          	      0x80
             0.058700000000000	          	      0xA4
             0.065420000000000	          	      0xC0
             0.072160000000000	          	      0x80
             0.096800000000000	          	      0xC0
             0.103500000000000	          	      0x80
             0.129460000000000	          	      0xA4
             0.136160000000000	          	      0xC0
             0.142900000000000	          	      0x80
             0.167540000000000	          	      0xC0
             0.174260000000000	          	      0x80
             0.200200000000000	          	      0xA4
             0.206920000000000	          	      0xC0
             0.213660000000000	          	      0x80
             0.238300000000000	          	      0xC0
             0.245020000000000	          	      0x80
             0.270960000000000	          	      0xA4
             0.277680000000000	          	      0xC0
             0.284400000000000	          	      0x80
             0.309040000000000	          	      0xC0
             0.315760000000000	          	      0x80
             0.341700000000000	          	      0xA4
             0.348420000000000	          	      0xC0
             0.355140000000000	          	      0x80
             0.379580000000000	          	      0xC0
             0.386300000000000	          	      0x80
             0.412260000000000	          	      0xA4
             0.418960000000000	          	      0xC0
             0.425680000000000	          	      0x80
             0.450540000000000	          	      0xC0
             0.457260000000000	          	      0x80
             0.483220000000000	          	      0xA4
             0.489920000000000	          	      0xC0
             0.496640000000000	          	      0x80
             0.521100000000000	          	      0xC0
             0.527820000000000	          	      0x80
             0.553760000000000	          	      0xA4
             0.560480000000000	          	      0xC0
             0.567200000000000	          	      0x80
             0.592060000000000	          	      0xC0
             0.598780000000000	          	      0x80
             0.624840000000000	          	      0xA4
             0.631540000000000	          	      0xC0
             0.638260000000000	          	      0x80
             0.662820000000000	          	      0xC0
             0.669520000000000	          	      0x80
             0.695480000000000	          	      0xA4
             0.702200000000000	          	      0xC0
             0.708920000000000	          	      0x80
             0.733560000000000	          	      0xC0
             0.740280000000000	          	      0x80
             0.766240000000000	          	      0xA4
             0.772940000000000	          	      0xC0
             0.779680000000000	          	      0x80
             0.804320000000000	          	      0xC0
             0.811040000000000	          	      0x80
             0.836980000000000	          	      0xA4
             0.843680000000000	          	      0xC0
             0.850400000000000	          	      0x80
             0.874860000000000	          	      0xC0
             0.881580000000000	          	      0x80
             0.907520000000000	          	      0xA4
             0.914240000000000	          	      0xC0
             0.920960000000000	          	      0x80
             0.945820000000000	          	      0xC0
             0.952540000000000	          	      0x80
             0.978480000000000	          	      0xA4
             0.985200000000000	          	      0xC0
             0.991920000000000	          	      0x80
             1.016360000000000	          	      0xC0
             1.023080000000000	          	      0x80
             1.049040000000000	          	      0xA4
             1.055740000000000	          	      0xC0
             1.062460000000000	          	      0x80
             1.087320000000000	          	      0xC0
             1.094040000000000	          	      0x80
             1.120000000000000	          	      0xA4
             1.126700000000000	          	      0xC0
             1.133420000000000	          	      0x80
             1.157880000000000	          	      0xC0
             1.164580000000000	          	      0x80
             1.190540000000000	          	      0xA4
             1.197260000000000	          	      0xC0
             1.203980000000000	          	      0x80
             1.228840000000000	          	      0xC0
             1.235540000000000	          	      0x80
             1.261960000000000	          	      0xA4
             1.268680000000000	          	      0xC0
             1.275400000000000	          	      0x80
             1.299380000000000	          	      0xC0
             1.306100000000000	          	      0x80
             1.332040000000000	          	      0xA4
             1.338760000000000	          	      0xC0
             1.345480000000000	          	      0x80
             1.370340000000000	          	      0xC0
             1.377060000000000	          	      0x80
             1.403000000000000	          	      0xA4
             1.409720000000000	          	      0xC0
             1.416440000000000	          	      0x80
             1.441220000000000	          	      0xC0
             1.447940000000000	          	      0x80
             1.473760000000000	          	      0xA4
             1.480480000000000	          	      0xC0
             1.487220000000000	          	      0x80
             1.511860000000000	          	      0xC0
             1.518560000000000	          	      0x80
             1.544520000000000	          	      0xA4
             1.551240000000000	          	      0xC0
             1.557960000000000	          	      0x80
             1.582380000000000	          	      0xC0
             1.589100000000000	          	      0x80
             1.615060000000000	          	      0xA4
             1.621760000000000	          	      0xC0
             1.628480000000000	          	      0x80
             1.653340000000000	          	      0xC0
             1.660060000000000	          	      0x80
             1.686020000000000	          	      0xA4
             1.692720000000000	          	      0xC0
             1.699440000000000	          	      0x80
             1.723900000000000	          	      0xC0
             1.730620000000000	          	      0x80
             1.756560000000000	          	      0xA4
             1.763280000000000	          	      0xC0
             1.770000000000000	          	      0x80
             1.794860000000000	          	      0xC0
             1.801580000000000	          	      0x80
             1.827520000000000	          	      0xA4
             1.834240000000000	          	      0xC0
             1.840960000000000	          	      0x80
             1.865400000000000	          	      0xC0
             1.872120000000000	          	      0x80
             1.898080000000000	          	      0xA4
             1.904780000000000	          	      0xC0
             1.911500000000000	          	      0x80
             1.936360000000000	          	      0xC0
             1.943080000000000	          	      0x80
             1.969040000000000	          	      0xA4
             1.975740000000000	          	      0xC0
             1.982460000000000	          	      0x80
             2.006920000000000	          	      0xC0
             2.013620000000000	          	      0x80
             2.040040000000000	          	      0xA4
             2.046760000000000	          	      0xC0
             2.053480000000000	          	      0x80
             2.077980000000000	          	      0xC0
             2.084700000000000	          	      0x80
             2.110540000000000	          	      0xA4
             2.117260000000000	          	      0xC0
             2.123980000000000	          	      0x80
