             0.692220000000000	          	      0x55
             1.661000000000000	          	      0x55
             2.629980000000000	          	      0x55
             3.013620000000000	          	      0x98
             3.020340000000000	          	      0xC0
             3.027040000000000	          	      0x80
             3.049080000000000	          	      0xC0
             3.055800000000000	          	      0x80
             3.506260000000000	          	      0x98
             3.512980000000000	          	      0xC0
             3.519720000000000	          	      0x80
             3.544140000000000	          	      0xC0
             3.550860000000000	          	      0x80
             3.577020000000000	          	      0x98
             3.583720000000000	          	      0xC0
             3.590460000000000	          	      0x80
             3.615100000000000	          	      0xC0
             3.621820000000000	          	      0x80
             3.647560000000000	          	      0x98
             3.654280000000000	          	      0xC0
             3.660980000000000	          	      0x80
             3.685860000000000	          	      0xC0
             3.692560000000000	          	      0x80
             3.718520000000000	          	      0x98
             3.725240000000000	          	      0xC0
             3.731980000000000	          	      0x80
             3.756400000000000	          	      0xC0
             3.763120000000000	          	      0x80
             3.790100000000000	          	      0x98
             3.796820000000000	          	      0xC0
             3.803540000000000	          	      0x80
             3.827360000000000	          	      0xC0
             3.834080000000000	          	      0x80
             3.860040000000000	          	      0x98
             3.866740000000000	          	      0xC0
             3.873480000000000	          	      0x80
             3.898120000000000	          	      0xC0
             3.904840000000000	          	      0x80
             3.930780000000000	          	      0x98
             3.937500000000000	          	      0xC0
             3.944200000000000	          	      0x80
             3.970120000000000	          	      0xC0
             3.976840000000000	          	      0x80
             4.001540000000000	          	      0x98
             4.008240000000000	          	      0xC0
             4.014960000000000	          	      0x80
             4.039420000000000	          	      0xC0
             4.046120000000000	          	      0x80
             4.072300000000000	          	      0x98
             4.079000000000000	          	      0xC0
             4.085740000000000	          	      0x80
             4.110360000000000	          	      0xC0
             4.117080000000000	          	      0x80
             4.143040000000000	          	      0x98
             4.149760000000000	          	      0xC0
             4.156500000000000	          	      0x80
             4.180920000000000	          	      0xC0
             4.187620000000000	          	      0x80
             4.213800000000000	          	      0x98
             4.220500000000000	          	      0xC0
             4.227240000000000	          	      0x80
             4.251880000000000	          	      0xC0
             4.258600000000000	          	      0x80
             4.284340000000000	          	      0x98
             4.291060000000000	          	      0xC0
             4.297760000000000	          	      0x80
             4.322640000000000	          	      0xC0
             4.329340000000000	          	      0x80
             4.355300000000000	          	      0x98
             4.362020000000000	          	      0xC0
             4.368760000000000	          	      0x80
             4.393180000000000	          	      0xC0
             4.399900000000000	          	      0x80
             4.426060000000000	          	      0x98
             4.432760000000000	          	      0xC0
             4.439500000000000	          	      0x80
             4.464140000000000	          	      0xC0
             4.470860000000000	          	      0x80
